Year,Sector Economico,Codigo de Producto,Producto,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre,TOTAL
2015,Total PRODUCTOS NO TRADICIONALES,2815120000,HIDROXIDO DE SODIO EN DISOLUCION ACUOSA (LEJIA DE SOSA O SODA CAUSTICA),2611448.97,2045707.35,2875117.05,2941545.14,2048759.15,849384.06,4321944.09,3641609.49,1578532.94,2615385.56,3645562.33,1.92668e+006,31101679.19
2015,Total PRODUCTOS NO TRADICIONALES,306171100,LANGOSTINOS CONGELADOS ENTEROS,2606642.84,2191764.41,2596609.7,1197664.86,2316097.79,4239691.42,4174127.9,2543708.14,2383340.22,2438454.78,2717694.04,1.64837e+006,31054165.39
2015,Total PRODUCTOS NO TRADICIONALES,2301209000,"HARINA,POLVO Y PELLETS,DE CRUSTACEOS,MOLUSCOS U OTROS INVERTEBRADOS ACUATICOS",2109364.38,2624468.95,3105927.49,2224333.67,4130423.66,2255444.58,2373043.5,1991423.48,2404025.8,2808513.91,2667792.8,2.11673e+006,30811492.27
2015,Total PRODUCTOS NO TRADICIONALES,6006220000,"LOS DEMAS TEJIDOS DE PUNTO, DE ALGODON, TEÐIDOS",2627842.77,4182804.62,2947934.86,2448163.07,2066591.42,3025464.95,3131483.88,1950423.83,3138778.27,1731941.64,1555364.84,1.51629e+006,30323085.05
2015,Total PRODUCTOS NO TRADICIONALES,9619009000,LOS DEM-S  ARTICULOS SIMILARES (COMPRESORAS Y TAMPONES HIGIÉNICOS),3223554.47,2606779.54,3311445,3861942.53,3597986.15,2463918.49,3129793.04,1155200.42,728439.61,2094360.46,1783196.46,2.1685e+006,30125115.42
2015,Total PRODUCTOS NO TRADICIONALES,6105100041,"CAMISAS D'PTO.ALG.C/ABERT.DEL.PARC.,C.Y PUÐ.DE TEJ.ACAN.P'HOMB.,TEÐIDO D'UN SOLO COLO",2581012.17,2722202.16,2307103.65,1168145.52,2550306.51,2637125.02,2276590.83,1887908,2887331.88,2636605.18,3634239.46,2.04062e+006,29329185.71
2015,Total PRODUCTOS NO TRADICIONALES,4407990000,"DEMAS MADERAS ASERRADAS O DESBASTADA LONGITUDINALMENTE, CORTADA O DESENRROLLADA",2966246.76,2191881.54,4453732.39,2296172.61,2472218.94,2854991.57,1790144.63,2074380.03,1974206.79,1833790.9,2034384.36,2.20603e+006,29148183.93
2015,Total PRODUCTOS NO TRADICIONALES,6111200000,"PRENDAS Y COMPLEMENTOS DE VESTIR DE PUNTO PARA BEBES, DE ALGODON",2789456.79,2660783.38,2200395.12,1936370.03,1922387.32,1970783.97,2630933.52,3038110.39,2369899.18,2446339.29,2197696.92,1.98733e+006,28150486.12
2015,Total PRODUCTOS NO TRADICIONALES,3920620000,"LAS DEMAS PLACAS,LAMINAS,HOJAS Y TIRAS DE POLITEREFTALATO DE ETILENO",2109603.88,2593389.86,3000910.14,2136198.48,2444912.64,1138894.89,2067605.09,1733322.91,3428427.65,2420363.7,2120964.02,2.73182e+006,27926413.51
2015,Total PRODUCTOS NO TRADICIONALES,7010902000,"LOS DEMAS BOMBONAS DE CAPACIDAD SUPERIOR A 0,33l PERO INFERIOR O IGUAL A 1l",1230032.3,2257829.27,3756040.17,1108110.27,3452814.83,2631215.82,1474876.8,3172769.93,2472093.54,2685086.35,1337815.63,1.92466e+006,27503344.15
2015,Total PRODUCTOS NO TRADICIONALES,3303000000,PERFUMES Y AGUAS DE TOCADOR.,2136293.13,2182995.32,2459067.66,3195767.98,3151260.89,2113744.95,1911601.74,2849885.2,2541432.32,1645862.85,1942258.65,1.16543e+006,27295596.97
2015,Total PRODUCTOS NO TRADICIONALES,1106201000,HARINA DE MACA (LEPIDIUM MEYENII),2471943.92,1493579.09,1740576.54,1263929.7,1812188.49,2360279.8,2824186.61,2639859.22,3509923.74,2869176.1,1446876.38,2.66683e+006,27099347.4
2015,Total PRODUCTOS NO TRADICIONALES,3923109000,LOS DEMÁS DE PLÁSTICOS,3521978.76,3179715.18,2860820.65,1702690.97,2699515.37,1902482.33,1278018.65,1196449.67,1504490.35,1674709.68,1739622.21,3.49099e+006,26751485.16
2015,Total PRODUCTOS NO TRADICIONALES,7409190000,"LAS DEMAS CHAPAS Y TIRAS DE COBRE REFINADO,DE ESPESOR SUP. A 0,15 MM",2376645.72,2138748.32,2456139.68,2233624.34,2176031.93,2634539.08,2672809.21,2292659.7,1649784.69,2019522.6,1608152.93,1.65532e+006,25913982.79
2015,Total PRODUCTOS NO TRADICIONALES,3907609000,LOS DEMÁS POLITEREFTALATO DE ETILENO CON DIÓXIDO DE TITANIO,2505246.49,1623079.38,2637380.34,1572255.84,2718024.85,2954582.27,2514291.53,2419547.87,2293066.02,2211791.72,642927.55,1.71833e+006,25810523.11
2015,Total PRODUCTOS NO TRADICIONALES,7907009000,LAS DEMAS MANUFACTURAS DE CINC,2214962.65,2482846.88,1476087.91,2632536.76,2514226.39,2065353.9,1779078.56,2887739.67,1770564.68,2509092.88,1715973.59,1.69202e+006,25740486.77
2015,Total PRODUCTOS NO TRADICIONALES,2701110000,ANTRACITAS,3384590.47,5112860.57,2106335.81,3306854.97,2016721.48,1383629.87,489720.83,479058.86,469871.38,2657655.99,3133806.47,1.1428e+006,25683910.05
2015,Total PRODUCTOS NO TRADICIONALES,904221000,"PAPRIKA (CAPSICUM ANNUUM, L.) TRITURADOS O PULVERIZADOS",2097272.53,1978028.99,3020034.94,1587003.34,2606207.69,2025816.03,1455461.97,1659384.46,1664310.73,2149844.87,2604032.57,2.74637e+006,25593769.67
2015,Total PRODUCTOS NO TRADICIONALES,2005700000,"ACEITUNAS PREPARADAS O CONSERVADAS, SIN CONGELAR",2928103.95,2620539.58,2889277.97,2340762.12,1483639.19,2012352.66,1876051.02,1866814.93,1079179.66,1327521.83,2067594.07,2.55425e+006,25046084.19
2015,Total PRODUCTOS NO TRADICIONALES,304990000,LOS DEMÁS: FILETES  Y DEMÁS CARNE DE PESCADO,5118925.39,5279966.03,2876620.25,1925427.03,1020577.47,814725.89,825868.49,461178.58,576478.96,484319.87,1327607.27,3.79941e+006,24511100.88
2015,Total PRODUCTOS NO TRADICIONALES,3923509000,LOS DEMÁS TAPONES DE SILICONA,1835669.28,2359062.12,2281129.3,2490481.54,2269344.63,2232019.79,1532223.06,1225557.69,1958228.12,2397090.25,1657558.2,2.24776e+006,24486126.88
2015,Total PRODUCTOS NO TRADICIONALES,6105100059,LAS DEMAS CAMISAS D'PTO.ALG.CON CUELLO Y ABERTURA DELANTERA PARCIAL PARA HOMBRES,2454028.56,3274900.32,3129678.69,1579995.42,2186116.12,887025.62,1382477.26,2245705.33,2135069.4,1309464.33,1145214.4,2.68961e+006,24419284.86
2015,Total PRODUCTOS NO TRADICIONALES,6110209090,"LOS DEMAS SWEATERS, PULLOVERS, CARDIGANS, Y ARTICULOS SIMILARES DE PUNTO,DE ALGODON",1404583.34,943063.27,1211345.67,894879.24,1380337.83,3289726.38,2317496.5,2082042.23,3900226.01,2809332.98,1535341.72,2.34448e+006,24112854.38
2015,Total PRODUCTOS NO TRADICIONALES,1804001200,MANTECA DE CACAO CON UN -NDICE DE ACIDEZ EXPRESADO EN -CIDO OLEICO SUPERIOR A 1% PERO INFERIOR O IGUAL A 165%,1728387.33,1291175.19,880137.38,197346.09,1538460,1187279.51,1805562.64,1268423.47,4732384.26,4590226.54,1896665.95,2.35102e+006,23467066.58
2015,Total PRODUCTOS NO TRADICIONALES,6110201090,LOS DEMÁS SUETERES DE ALGODÓN,1408221.3,1027353.18,1748870.56,1145913.61,1824032.47,2230399.43,1972398.59,2087968.56,2352447.75,2504480.61,3492799.83,1.16645e+006,22961338.36
2015,Total PRODUCTOS NO TRADICIONALES,5108200000,HILADOS DE PELO FINO PEINADO SIN ACONDICIONAR P' LA VENTA EL POR MENOR,1872919.66,2123960.56,2397880.51,4264183.63,3844739.22,2232243.8,1349751.01,548135.54,812637.29,736676.17,1115161.09,1.34616e+006,22644444.63
2015,Total PRODUCTOS NO TRADICIONALES,910110000,JENGIBRE SIN TRITURAR NI PULVERIZAR,1592548.62,1289040.64,776444.8,451679,403291.33,1267546.46,2809952.34,3791036.87,2598681.56,3011882.25,2147361.02,2.1881e+006,22327567.56
2015,Total PRODUCTOS NO TRADICIONALES,8474900000,PARTES  DE MAQUINAS Y APARATOS DE LA PARTIDA NO 84.74,2348098.65,1668891.55,1572481.31,1129171.08,1981886.19,1740678.74,2387255.68,1315669.31,1543118.26,1933059.84,2228665.77,2.2584e+006,22107380.56
2015,Total PRODUCTOS NO TRADICIONALES,3304990000,"LAS DEMAS PREPARACIONES DE BELLEZA, MAQUILLAJE Y CUIDADO DE LA PIEL",1865654.92,1914035.06,1812222.76,1521810.9,1252201.22,2498266.58,1589600.98,1762084.16,2115185.09,1753598.18,1943012.56,2.03107e+006,22058744.9
2015,Total PRODUCTOS NO TRADICIONALES,7408210000,ALAMBRE DE COBRE DE ALEACIONES DE COBRE A BASE DE COBRE-CINC (LATON),1782865.3,2161325.78,1903670.7,1639007.38,2022381.76,2775767.02,1494874.86,1724185.91,1443140.73,1567704.58,1640659.06,1.68039e+006,21835968.61
2015,Total PRODUCTOS NO TRADICIONALES,6114200000,LAS DEMAS PRENDAS DE VESTIR DE PUNTO DE ALGODON,2158232.66,2822933.94,2221817.44,2481890.12,2113618.99,2093721.75,1478378.56,1520051.22,1086113.51,1184729.93,904633.95,1.75071e+006,21816827.94
2015,Total PRODUCTOS NO TRADICIONALES,2106907900,LOS DEMÁS COMPLEMENTOS ALIMENTICIOS NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE,2040599.34,2303368.31,1852170.22,1325347.84,1935751.45,2192837.08,1839337.57,1769186.39,1756867.17,1590746.32,988505.66,1.26144e+006,20856156.41
2015,Total PRODUCTOS NO TRADICIONALES,5109100000,HLADOS DE LANA O PELO FINO P' VENTA AL POR MENOR CON UN CONTENIDO >=85% EN PESO,1512288.85,1211501.57,1588896.85,1674057.33,1868756.43,1491902.51,2516506.11,1926153.24,2604278.61,1405224.98,1993600.63,1.01445e+006,20807619.75
2015,Total PRODUCTOS NO TRADICIONALES,2810001000,ACIDO ORTOBORICO,2928495.93,2178914.34,2063037.71,1031087.31,1193331.03,2093854.14,2116666.57,979139.56,1412420.03,1020455.69,1361840.93,2.15505e+006,20534290.73
2015,Total PRODUCTOS NO TRADICIONALES,6105209000,CAMISAS DE PTO. DE LAS DEMAS FIBRAS SINTETICAS O ARTIFICIALES PARA HOMBRES O NIÐOS,1900939.27,1916261.37,1780650.54,1454591.06,1661648.72,1330800.9,2188147.34,1121425.33,2534442.15,962159.09,1733577.35,1.48411e+006,20068754.61
2015,Total PRODUCTOS NO TRADICIONALES,6104420000,"VESTIDOS DE PUNTO PARA MUJERES O NIÑAS, DE ALGODON",2429677.8,2295158.31,2036104.91,1310365.15,1332919.63,1825114.65,1507132.72,1088100.84,1054883.95,1274115.23,1577098.81,2.29219e+006,20022862.27
2015,Total PRODUCTOS NO TRADICIONALES,303890000,"LOS DEM-S PESCADOS CONGELADOS,EXCEPTO HIGADOS, HUEVAS Y LECHAS",2557458.24,3576489.77,1664155.37,750343.44,1802525.12,959971.69,822397.02,710292.06,1049767.16,2288174.11,971567.15,2.65859e+006,19811733.19
2015,Total PRODUCTOS NO TRADICIONALES,,RESTO,262200550.1,273089020.2,316711018.05,251090716.4,287794030.3,314718462.2,316854792.8,307364621.9,312485709.2,332615850.3,298764579.8,3.14561e+008,3588250175
2015,Total PRODUCTOS NO TRADICIONALES,806100000,UVAS FRESCAS,139749440.2,64869595.1,19158847.65,1076234.84,362180.57,509744.94,533268.12,1089137.51,5996425.32,72218248.03,175706338.5,2.2742e+008,708689098.2
2015,Total PRODUCTOS NO TRADICIONALES,709200000,"ESPARRAGOS, FRESCOS O REFRIGERADOS",33268706.15,19586034.23,20324498.02,23313203.55,21550329.89,26736074.62,39132750.01,42141591.97,55186468.42,45011553.86,43109328.17,5.21294e+007,421489947.2
2015,Total PRODUCTOS NO TRADICIONALES,2510100000,"FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER",24645471.99,27262177.17,18303127.62,24571183.5,32775911.92,30359294.11,30087123.54,22573073.14,39150136.5,36516877.09,32095135.48,2.85499e+007,346889431.1
2015,Total PRODUCTOS NO TRADICIONALES,804400000,"AGUACATES (PALTAS) , FRESCAS O SECAS",408126.7,2835064.79,13092223.97,35949949.67,63437515.81,74032290.81,70920609.31,35561430.95,8472844.18,1167659.57,39698.29,351669,306269083.4
2015,Total PRODUCTOS NO TRADICIONALES,7408110000,ALAMBRE DE COBRE REFINADO CON LA MAYOR DIMENSION DE LA SECCION TRANSV. SUP. A 6 MM,19370883.34,17445813.89,15840878.37,21555923.95,18114368.05,16822928.3,16044065.93,16908367.4,16455091.75,22125774.97,12478865.43,1.3742e+007,206904991.7
2015,Total PRODUCTOS NO TRADICIONALES,307490000,"DEMAS JIBIAS, GLOBITOS,CALAMARES Y POTAS, CONGELADAS, SECAS, SALADAS O EN SALMUERA",15101994.47,28005970.42,27403314.02,17327644.97,20490667.94,15921174.65,16433074.93,10691774.49,12446698.99,11143478.11,10339744.78,1.14012e+007,196706759.5
2015,Total PRODUCTOS NO TRADICIONALES,804502000,"MANGOS Y MANGOSTANES, FRESCOS O SECOS",63839130.93,49005334.58,31274559.13,5655337.45,166523.91,67731.2,34978.21,71641.67,18833.7,691506.27,8138059.6,3.69112e+007,195874813.4
2015,Total PRODUCTOS NO TRADICIONALES,7901120000,"CINC SIN ALEAR, CON UN CONTENIDO DE CINC INFERIOR AL 99,99% EN PESO",21568949.18,20390064.61,14473691.18,13836396.08,17335017.61,18904214.96,9835196.67,20419740.33,11012549.83,11823117.12,9252095.13,1.53672e+007,184218220.7
2015,Total PRODUCTOS NO TRADICIONALES,1801001900,LOS DEM-S CACAO  CRUDO,7814035.46,7570706.31,8642340.51,5630956.36,12990458.08,18948017.98,28434448.46,27373877.36,22047879.85,21843175.01,9609018.52,1.22245e+007,183129445.3
2015,Total PRODUCTOS NO TRADICIONALES,1605540000,JIBIAS (SEPIAS) Y CALAMARES,11168891.08,16884598.97,19499083.51,12700350.79,22282607.03,12478676.36,17198863.79,10240074.29,10600890.92,8722126.6,6954772.46,9.01715e+006,157748085.8
2015,Total PRODUCTOS NO TRADICIONALES,803901100,BANANAS INCLUIDOS LOS PLATANOS TIPO CAVENDISH VALERY FRESCOS,11749358.72,10857776.35,13563130.67,12304173.84,12157598.77,11244094.32,10866603.35,11073635.5,14120891.13,12229498.22,11494174.46,1.35094e+007,145170295
2015,Total PRODUCTOS NO TRADICIONALES,1008509000,"LOS DEMÁS QUINUA, EXCEPTO PARA SIEMBRA",9873995.41,9638367.49,11173202.1,9054183.27,14373505.82,15837369.67,13753744.31,12177350.18,14151117.8,11894587.16,11257066.09,1.14603e+007,144644771.4
2015,Total PRODUCTOS NO TRADICIONALES,3920209000,LAS DEMÁS PLACAS DE POLÍMEROS DE POLIPROPILENO,9486477.8,13951369.83,14982607.3,9444148.61,14684901.48,10546268.72,10017156.5,11517515.49,8404483.66,10982116.63,9883917.39,9.45626e+006,133357228.2
2015,Total PRODUCTOS NO TRADICIONALES,2309909000,DEMAS PREPARACIONES UTILIZADAS PARA LA ALIMENTACION DE LOS ANIMALES,11721349.31,11329782.63,15152461.47,13232614.16,12736565.82,13639138.58,10189847.27,8095329.13,7386962.71,8856524.81,10208476.06,1.05789e+007,133127964.4
2015,Total PRODUCTOS NO TRADICIONALES,2005600000,"ESPARRAGOS PREPARADOS O CONSERVADOS, SIN CONGELAR",9537068.95,10521044.99,12405012.45,8736807.59,11634981.67,11294574.61,7582244.37,8645394.42,10877267.11,14748981.73,11533530.18,1.43844e+007,131901343.7
2015,Total PRODUCTOS NO TRADICIONALES,7106912000,PLATA EN BRUTO ALEADA,5301333.89,8886748.57,10639014.98,7064074.56,11376196.58,13616708.82,14194976.56,12266260.05,10241514.91,10833857.43,13593101.09,7.65572e+006,125669506.6
2015,Total PRODUCTOS NO TRADICIONALES,6109100031,"T-SHIRTDE ALGODON P'HOMB.O MUJ.,D'TEJ.TEÐIDO D'UN SOLO COLOR UNIF.INCL.BLANQLEADOS",13478157.17,10004903.62,9532008.07,7318497.58,7762619,11772134.83,9524024.48,9437001.57,10332258.27,14737126.03,8506103.48,1.21774e+007,124582258.6
2015,Total PRODUCTOS NO TRADICIONALES,6109100039,"LOS DEMAS T-SHIRTS DE ALGODON, PARA HOMBRES O MUJERES",9934364.51,9560995.18,9813214.99,11309998.03,8949127.4,11772709.87,6922904.45,8851970.61,8487538.97,7382109.53,9465679.59,1.10763e+007,113526920
2015,Total PRODUCTOS NO TRADICIONALES,6908900000,"LOS DEMAS PLAC.Y BALDO.,DE CERAM.,BARNIZADAS O ESMALTADAS, P'PAVIMENT.O REVESTIM.,CUB",9133022.81,9196570.8,10607703.7,9738262.54,9454851.51,10169773.71,8967094.13,10824371.84,8268999.64,8888477.49,6992299.33,9.6184e+006,111859827.6
2015,Total PRODUCTOS NO TRADICIONALES,402911000,LECHE EVAPORADA SIN AZUCAR NI EDULCORANTE,5670270.22,8048135.7,9645977.15,9229272.22,11009204.06,8507130.31,7590285.28,6868814.66,8407936.45,9571946.15,7719834.82,6.65767e+006,98926474.06
2015,Total PRODUCTOS NO TRADICIONALES,810400000,"ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS",3355414.32,1621338.22,1822830.39,832344.42,16745.57,27818.72,1070571.15,9546859.31,17485290.13,21738195.64,24729817.88,1.49401e+007,97187318.79
2015,Total PRODUCTOS NO TRADICIONALES,2005991000,ALCACHOFAS (ALCAUCILES),4775244.3,4793560.35,5165404.99,4439601.15,3965843.92,5115446.05,3596076.37,5417733.97,10601550.59,16226897.02,13126372.11,1.23795e+007,89603194.66
2015,Total PRODUCTOS NO TRADICIONALES,2005999000,"LAS DEMÁS HORTALIZAS Y LAS MEZCLAS DE HORTALIZAS PREPARADAS O CONSERVADAS (EXCEPTO EN VINAGRE O EN ACIDO ACETICO ), SIN CONGELAR,EXCEPTO LOS PRODUCTOS DE LA PARTIDA 20.06",5759216.44,6427620.95,6597950.55,5096213.08,5167293.91,5075356.71,3431442.05,5918133.56,9876936.05,8964649.87,9575569.3,1.02183e+007,82108706.77
2015,Total PRODUCTOS NO TRADICIONALES,7214200000,"BARRA DE HIERRO O ACERO SIN ALEAR CON MUESCAS, CORDONES, SURCOS O RELIEVES",5318878.5,6104735.5,3683209.41,7415946.1,4389298.43,7109062.33,4766609.26,13367981.24,7751781.23,7011535.52,5156456.42,9.21907e+006,81294563.38
2015,Total PRODUCTOS NO TRADICIONALES,307291000,"VENERAS (VIEIRAS, CONCHA DE ABANICO)",6484814.68,13953844.93,11663565.07,6427456,3536876.35,7508706.14,5098690.27,1953819.72,3924722.91,6814021.99,7328668.27,4.95497e+006,79650157
2015,Total PRODUCTOS NO TRADICIONALES,306171300,"LANGOSTINOS CONGELADOS: COLAS CON CAPARAZËN, SIN COCER EN AGUA O VAPOR",4817802.54,6786535.9,8428375.52,9420840.17,9485154.34,7473047.35,6448576.98,5103065.03,4599627.83,5218360.37,5021599.57,6.32973e+006,79132718.58
2015,Total PRODUCTOS NO TRADICIONALES,2807001000,ACIDO SULFURICO,5178804.96,4708476.56,8709081.64,5255391.38,7688804.52,5803615.02,5175412.01,6595084.06,6497499.68,8062579.42,5667188.17,7.40303e+006,76744970.91
2015,Total PRODUCTOS NO TRADICIONALES,811909100,MANGO (MANGIFERA INDICA L),8413851.46,20843799.22,17525125.23,7657520.93,3433213.72,1158508.91,405060.22,99392.24,138981.17,953694.61,3465334.07,9.28506e+006,73379543.44
2015,Total PRODUCTOS NO TRADICIONALES,7407100000,BARRAS Y PERFILES DE COBRE REFINADO,6861822.41,6601339.98,8184872.05,5151004.83,6149591.01,7820650.75,4834645.9,4682159.3,4264902.5,4411925.05,4231837.64,3.4722e+006,66666954.84
2015,Total PRODUCTOS NO TRADICIONALES,2001909000,"DEMAS HORTALIZAS,FRUTAS Y DEMAS PART. COMEST. DE PLANTAS,PREP. O CONSERV.EN VINAGRE",4524919.38,3319942.58,5054226.41,3423568.74,4403360.28,4936022.4,3762453.69,4244829.08,8376935.01,7936378.65,6911396.42,8.29462e+006,65188649.03
2015,Total PRODUCTOS NO TRADICIONALES,3920100000,"LAS DEMAS PLACAS,LAMINAS,HOJAS Y TIRAS DE POLIMEROS DE ETILENO",4459498.26,4354355.6,4994245.34,4244513.26,5106568.9,6211430.96,5404744.98,6054942.79,6019332.76,5357277.47,5943187.77,6.10377e+006,64253867.97
2015,Total PRODUCTOS NO TRADICIONALES,703100000,"CEBOLLAS Y CHALOTES, FRESCOS O REFRIGERADOS",3534748.53,1667988.27,418986.11,817766.81,494066.19,53861.02,3127213.03,8670497.91,8146646.64,10830203.99,12242642.82,1.27409e+007,62745560.54
2015,Total PRODUCTOS NO TRADICIONALES,304890000,LOS DEM-S FILETES CONGELADOS DE LOS DEMAS PESCADOS,14467010.73,13485997.67,7436213.07,3156285.48,2817422.84,1613636.73,1627895.96,1487810.17,1109126.13,2994572.33,4425764.86,6.91769e+006,61539422.33
2015,Total PRODUCTOS NO TRADICIONALES,6105100051,"CAMISAS D'PTO.ALG.C/CUE.Y ABERT.DEL.PARC.P'HOMB.,D'TEJ.TEÐIDO D'UN SOLO COLOR INCL.BL",5223759.34,5520701.62,6601464.99,3961625.96,4803258.07,5447220.73,6198032.47,4721097.87,3049352.54,3742991.22,4563327.19,6.45171e+006,60284540.91
2015,Total PRODUCTOS NO TRADICIONALES,2817001000,OXIDO DE CINC (BLANCO O FLOR DE CINC),5856978.56,6425606.62,5894261.6,5111736.38,4643918.81,5198284.68,4977640.53,4619631.65,4172846.71,4344366.7,3501043.78,3.83164e+006,58577959.55
2015,Total PRODUCTOS NO TRADICIONALES,904211090,LOS DEMÁS PAPRIKA,2412656.32,5769130.25,4834832.37,4276109.07,3823226.66,4092498.09,3345731.51,4659624.92,4376955.01,4862842.08,4935085.28,4.81559e+006,52204284.73
2015,Total PRODUCTOS NO TRADICIONALES,2207100000,ALCOHOL ETILICO SIN DESNATURALIZAR CON GRADO ALCOHOLICO VOLUMETRICO >=80% VOL,2686277.07,3441453.52,2837560.7,2713254.37,428218.86,5577236.21,4642308.49,713513.04,9670363.79,5002210.58,12143390.4,2.09401e+006,51949798.98
2015,Total PRODUCTOS TRADICIONALES,2620190000,CENIZAS Y RESIDUOS (ESC. LOS DE LA SIDERURGIA) QUE CONTENGAN PRINCIPALMENTE CINC,1194699.21,0,1087991.99,1626740.16,1347411.18,5300873.8,2179311.38,0,0,0,0,0,12737027.72
2015,Total PRODUCTOS TRADICIONALES,2711130000,"GASES BUTANOS, LICUADO",710685.29,3197861.58,63450.02,122902.22,92503.04,116143.32,31084.34,9591.4,171.64,0,0,0,4344392.85
2015,Total PRODUCTOS TRADICIONALES,2710121100,"GASOLINAS SIN TETRAETILENO DE PLOMO, PARA MOTORES DE AVIACIËN",12253.06,12272.95,13667.79,0,5,1,1,1,0,0,0,0,38201.8
2015,Total PRODUCTOS TRADICIONALES,901220000,CAFE TOSTADO DESCAFEINADO,584,0,1173.82,0,4254.98,1631.7,0,0,0,0,3601.85,0,11246.35
2015,Total PRODUCTOS TRADICIONALES,7401002000,COBRE DE CEMENTACIËN (COBRE PRECIPITADO),644436.08,0,401876.55,204062.16,1022021.03,815366.19,0,727108.2,1192152.91,507999.59,277822.01,0,5792844.72
2015,Total PRODUCTOS TRADICIONALES,901120000,"CAFE DESCAFEINADO, SIN TOSTAR",18.6,38.44,0,975.61,1340,61785,0,79482.16,370426.06,148942.81,65250,0,728258.68
2015,Total PRODUCTOS TRADICIONALES,5101190000,"LAS DEMAS LANAS SIN CARCER NI PEINAR, SUCIA, INCL. LA LAVADA EN VIVO",199448.7,131913.4,292203.19,473809.16,449283.12,359015.94,162281.83,257951.14,905022.16,0,48392.26,470100,3749421.2
2015,Total PRODUCTOS TRADICIONALES,2710193700,LOS DEMAS PREPARACIONES A BASE DE ACEITES PESADOS : ACEITES BLANCOS (DE VASELINA O DE PARAFINA),5047.14,13900.39,783.39,10832.75,10957.44,49.5,707.09,10685.22,10685.22,0,0,896.41,64544.55
2015,Total PRODUCTOS TRADICIONALES,2603000000,MINERALES DE COBRE Y SUS CONCENTRADOS,437332883.9,433024808.4,452522820.31,412072870.1,431451157.9,714763962.1,570179455.7,588728319.9,524192069.3,613912730.9,653298955.2,7.68258e+008,6599738215
2015,Total PRODUCTOS TRADICIONALES,7108120000,ORO EN LAS DEMAS FORMAS EN BRUTO,521739993.7,464854124,473595438.25,472782023.4,462984964.1,487182439.1,492469108.8,454732865.8,510605083.5,565556301.8,436090454.5,5.38178e+008,5880771222
2015,Total PRODUCTOS TRADICIONALES,7403110000,CATODOS Y SECCIONES DE CATODOS DE COBRE REFINADO,105272242.3,153405215.3,140023898.21,135218589.9,126572438.1,119506091.4,91026849.25,201336944.3,64309459.82,154717812,91634652.15,1.20327e+008,1503351511
2015,Total PRODUCTOS TRADICIONALES,2608000000,MINERALES DE CINC Y SUS CONCENTRADOS.,127003133.2,106248435.5,86713209.6,94881440.02,97191810.89,116365040.6,111388185.1,118312237.6,80654189.25,66741659.36,102666706.4,9.4604e+007,1202770022
2015,Total PRODUCTOS TRADICIONALES,2301201100,"HARINA, POLVO Y <<PELLETS>>, DE PESCADO CON UN CONTENIDO DE GRASA SUPERIOR A 2% EN PESO",66011185.94,29329928.73,20357245.88,19243781.3,147366822.9,218769555.8,134089007.8,134801893.8,112703248.3,147672783.4,95992582.68,3.15758e+007,1157913788
2015,Total PRODUCTOS TRADICIONALES,2607000000,MINERALES DE PLOMO Y SUS CONCENTRADOS.,107072998.4,88663519.12,84918549.09,70514991.19,119291471.2,96003799.27,54314394.68,83800916.19,93245127.64,58952430.14,110218815.6,1.26896e+008,1093892706
2015,Total PRODUCTOS TRADICIONALES,2710121900,LAS DEMAS GASOLINAS SIN TETRAETILO DE PLOMO,61911437.85,50055708.7,88904110.14,57461107.59,37806415.37,57289488.86,49304811.13,56350279.17,41483481.52,57996768.18,57379125.51,3.98695e+007,655812205
2015,Total PRODUCTOS TRADICIONALES,901119000,"LOS DEMÁS CAFÉ SIN TOSTAR, SIN DESCAFEINAR",12271565.93,9567182.64,7085665.69,7814187.08,20831218.57,34493760.15,65789203.13,78460180.52,109250162.7,103912147.3,85778094.51,7.04033e+007,605656661.3
2015,Total PRODUCTOS TRADICIONALES,2616100000,MINERALES DE PLATA Y SUS CONCENTRADOS,27568537.46,42425914.19,54879797.82,25535609.75,41213119.97,24263037.72,33938256.63,70762008.5,12940621.82,39982127.11,32377909.24,4.4966e+007,450852981.9
2015,Total PRODUCTOS TRADICIONALES,2711110000,"GAS NATURAL, LICUADO",48364683.37,42492871.16,58115610.35,42100831.34,16260352.41,33662506.66,31222157.56,32637085.19,17292242.09,45735188.91,35513623.65,4.56781e+007,449075247
2015,Total PRODUCTOS TRADICIONALES,2710191510,CARBURREACTORES TIPO QUEROSENO PARA REACTORES Y TURBINAS DESTINADO A LAS EMPRESAS DE AVIACIËN,29960517.59,25576007.61,31136359.82,26904208.79,31532028.1,30607294.86,32891333.61,31097744.35,28153802.45,28945500.23,28256769.69,2.59865e+007,351048028.8
2015,Total PRODUCTOS TRADICIONALES,2601110000,"MINERALES DE HIERRO Y SUS CONCENTRADOS, SIN AGLOMERAR",42932813.22,34316990.11,26095631.35,38510546.44,23414315.31,38570890.19,28450659.12,34392956.76,6610913.61,31099973.17,25855429.43,1.97476e+007,349998712.1
